unique_id;name;strasse_nr;art;lieferung;fon;name_street;fon_place_id;name_place_id
262;Brasserie la bonne franquette;Chausseestraße 110;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493094405363;Brasserie la bonne franquette Chausseestraße 110;['ChIJow5SxuxRqEcRpk680jewg50'];['ChIJow5SxuxRqEcRpk680jewg50']
963;sagrantino 136;Linienstraße 136;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493027909683;sagrantino 136 Linienstraße 136;['ChIJU6pM1j5RqEcRblPfq5OJZp4'];['ChIJU6pM1j5RqEcRblPfq5OJZp4']
1227;CAFE RIBO;Ackerstraße 157;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917621455203;CAFE RIBO Ackerstraße 157;['ChIJm3_SgO9RqEcRPsCFGSCiw4U'];['ChIJm3_SgO9RqEcRPsCFGSCiw4U']
177;Alpenstück;Gartenstraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493021751646;Alpenstück Gartenstraße 9;[];['ChIJR2gy_e5RqEcRRJE4cQBY_ug']
270;Risorante Bonfini;Chausseestraße 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493095614848;Risorante Bonfini Chausseestraße 15;['ChIJhx78J9EjZUERI2jYna3X5pI'];['ChIJhx78J9EjZUERI2jYna3X5pI']
1144;Distrikt Coffee;Bergstraße 68;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917643271897;Distrikt Coffee Bergstraße 68;[];['ChIJ--YdvO9RqEcRWbP6iaXaoew']
20;Restaurant einsunternull;Hannoversche Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027577810;Restaurant einsunternull Hannoversche Straße 1;['ChIJ_7T13OtRqEcRykkW1_-ATbc'];['ChIJ_7T13OtRqEcRykkW1_-ATbc']
195;Cafe Hermann Eicke;Brunnenstraße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088538222;Cafe Hermann Eicke Brunnenstraße 45;['ChIJ0awbwfBRqEcR-ZGkXYpSkSo'];['ChIJ0awbwfBRqEcR-ZGkXYpSkSo']
1162;Chicago Williams Berlin-Mitte GmbH;Hannoversche Straße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028042423;Chicago Williams Berlin-Mitte GmbH Hannoversche Straße 2;['ChIJ4Wce2-tRqEcRcPKUr56ZrA8'];['ChIJ4Wce2-tRqEcRcPKUr56ZrA8']
1164;eins essenundtrinken;eichendorffstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493099278701;eins essenundtrinken eichendorffstraße 1;['ChIJ35Aup-5RqEcRmTP_hn5md_8'];['ChIJ35Aup-5RqEcRmTP_hn5md_8']
296;Nhat Long Restaurant;Torstraße 210;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493067962236;Nhat Long Restaurant Torstraße 210;['ChIJt7KO1-hRqEcRLT4aTcLRDvs'];['ChIJt7KO1-hRqEcRLT4aTcLRDvs']
1253;Royals&Rice Berlin;Torstraße 164;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493066405111;Royals&Rice Berlin Torstraße 164;['ChIJ6c3F8-VRqEcRiicxeI5EOTI'];['ChIJ6c3F8-VRqEcRiicxeI5EOTI']
206;beets&roots;Große-Hamburger Straße 38;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491734093502;beets&roots Große-Hamburger Straße 38;[];['ChIJ710vj-ZRqEcRN7hykiDjS5A']
994;rebenkind;Invalidenstraße 104;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027993733;rebenkind Invalidenstraße 104;['ChIJ3eIXp-BRqEcRJBreG-BVHkU'];['ChIJ3eIXp-BRqEcRJBreG-BVHkU']
36;essen--fassen;Rheinsberger Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491734797784;essen--fassen Rheinsberger Straße 1;[];['ChIJzRKcAfFRqEcRXwtjGvqEteo']
1174;Restaurant Esszimmer;Scharnhorststraße 28-29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020215301;Restaurant Esszimmer Scharnhorststraße 28-29;['ChIJ56t3-ZBRqEcRMfNqcJgpjfA'];['ChIJ56t3-ZBRqEcRMfNqcJgpjfA']
830;Café Bar Central;Brunnenstraße 49;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915204463307;Café Bar Central Brunnenstraße 49;[];['ChIJB1sU0fBRqEcRAw7ElwDRa6M']
131;Subway Catering;Chausseestraße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915201925004;Subway Catering Chausseestraße 22;[];['ChIJTyKe6-xRqEcR1uRBjE4mpdM']
130;Subway;Am Borsigturm 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915201925004;Subway Am Borsigturm 2;[];['ChIJYdKLpWlUqEcRGhmJjmOhTvg']
399;Subway;Tempelhofer Damm 227;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917687837110;Subway Tempelhofer Damm 227;[];['ChIJYdKLpWlUqEcRGhmJjmOhTvg']
224;Swipeby.de;Wöhlerstraße 12-13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028448108;Swipeby.de Wöhlerstraße 12-13;[];['ChIJbUzdlI1RqEcRCRhoCv3gZOA']
1011;Bötzow Privat;Linienstraße 113;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491774655251;Bötzow Privat Linienstraße 113;[];['ChIJaQ96yOhRqEcRMuG_0X8RyII']
234;Röststätte Berlin;Ackerstraße 173;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493040501650;Röststätte Berlin Ackerstraße 173;['ChIJLc-Nv-VRqEcRPoL5jV8hMaI', 'ChIJE28svuVRqEcREm-W3-MdbkM', 'ChIJ28bx5PJUqEcR4Rw1KnQ3SIg', 'ChIJ18Mc3-BRqEcRGfPwlRhCovA'];['ChIJLc-Nv-VRqEcRPoL5jV8hMaI']
236;Bowls & Booze;Torstraße 164;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493062924947;Bowls & Booze Torstraße 164;['ChIJsdLQZjVRqEcRKJLpQY9_tRI'];['ChIJgSEQ7uVRqEcR8yp6N97R6F8']
675;Hito Falafel;Chausseestraße 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917684670050;Hito Falafel Chausseestraße 4;['ChIJJdCKFdBRqEcRO5Uz93cVPWM'];['ChIJJdCKFdBRqEcRO5Uz93cVPWM']
593;Essen statt Kochen Lieferservice;Rheinsberger Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493076677763;Essen statt Kochen Lieferservice Rheinsberger Straße 1;['ChIJgx1C4hpPqEcRr-bIXXakW-4'];['ChIJgx1C4hpPqEcRr-bIXXakW-4']
244;Essen statt Kochen;Am Treptower Park 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493076677763;Essen statt Kochen Am Treptower Park 51;['ChIJgx1C4hpPqEcRr-bIXXakW-4'];['ChIJgx1C4hpPqEcRr-bIXXakW-4', 'ChIJaSus4xpPqEcRBl2qeXIpumw']
770;CORDO;Große Hamburger Straße 32;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027581215;CORDO Große Hamburger Straße 32;['ChIJLbGX7uZRqEcRWEE5iayCkRM'];['ChIJLbGX7uZRqEcRWEE5iayCkRM']
308;Izumo Restaurant-Sushi Bar;Kronenstraße 66;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020649938;Izumo Restaurant-Sushi Bar Kronenstraße 66;['ChIJQwHEa9BRqEcRp_3YUzY8dos'];['ChIJQwHEa9BRqEcRp_3YUzY8dos']
8;BEB SO CATERING;Gertrud Kolmar str 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491723812093;BEB SO CATERING Gertrud Kolmar str 4;[];['ChIJsTWFac9RqEcRCV_ashXj0Og']
1231;JOSEPH Restaurant;Friedrichstraße 113;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4930314950700;JOSEPH Restaurant Friedrichstraße 113;[];['ChIJCXXOrnZRqEcRw4ZinZMwbXc']
187;Quchnia;Markgrafenstraße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020609286;Quchnia Markgrafenstraße 35;['ChIJC1K7FtpRqEcRKaihutliQas'];['ChIJC1K7FtpRqEcRKaihutliQas']
1069;Restaurant ALvis;Albrechtstraße 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493030886560;Restaurant ALvis Albrechtstraße 8;['ChIJ57kGIcJRqEcRUdFUCT_QMVA'];['ChIJ57kGIcJRqEcRUdFUCT_QMVA']
1244;Peking Ente Berlin;Voßstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302294523;Peking Ente Berlin Voßstraße 1;['ChIJI_4-oM9RqEcRgazfdDzpfkA'];['ChIJI_4-oM9RqEcRgazfdDzpfkA']
22;STADTSALAT GmbH;Friedrichstraße 113;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027890410;STADTSALAT GmbH Friedrichstraße 113;[];['ChIJZbwjDjZRqEcRDS4H2E_-KtI']
113;Restaurant theNOname;Oranienburger Straße 32;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028877788;Restaurant theNOname Oranienburger Straße 32;[];['ChIJdZ9vis9RqEcRAK00j_2tTXA']
1078;Restaurant acht&dreissig;Oranienburger Straße 38;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493037465031;Restaurant acht&dreissig Oranienburger Straße 38;['ChIJb8Yo1OdRqEcR1tNPIs-ssTE'];['ChIJb8Yo1OdRqEcR1tNPIs-ssTE']
1168;Cadadia Suppenbar & Catering;Charlottenstraße 63;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493034620808;Cadadia Suppenbar & Catering Charlottenstraße 63;['ChIJoVtum9BRqEcRaUJq-_Vs-10'];['ChIJx18rIA5HqEcRaUtp_44Pb_Q']
1166;Cadadia Suppenbar & Catering;Marburger Straße 12-13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493023637971;Cadadia Suppenbar & Catering Marburger Straße 12-13;[];['ChIJx18rIA5HqEcRaUtp_44Pb_Q']
299;Cadadia Suppenbar & Catering;Rudower Chaussee 39;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493076101580;Cadadia Suppenbar & Catering Rudower Chaussee 39;['ChIJx18rIA5HqEcRaUtp_44Pb_Q'];['ChIJx18rIA5HqEcRaUtp_44Pb_Q']
1170;SOUPKULTUR;Markgrafenstraße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020214714;SOUPKULTUR Markgrafenstraße 22;['ChIJmx6qw9ZRqEcRSxGJOtSEicI', 'ChIJ9UK3L8JRqEcRl9yXOJuUiUk'];['ChIJ20u7sv5QqEcRuQJ_BO9mx4Q']
1169;SOUPKULTUR;Rosa-Luxemburg-Straße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493024723185;SOUPKULTUR Rosa-Luxemburg-Straße 7;['ChIJ9doHMh5OqEcRkqHEbX0Va4w'];['ChIJ20u7sv5QqEcRuQJ_BO9mx4Q']
1172;SOUPKULTUR;Kurfürstendamm 66;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088728754;SOUPKULTUR Kurfürstendamm 66;[];['ChIJ20u7sv5QqEcRuQJ_BO9mx4Q']
1171;SOUPKULTUR;Kurfürstendamm 224;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088629282;SOUPKULTUR Kurfürstendamm 224;['ChIJ20u7sv5QqEcRuQJ_BO9mx4Q'];['ChIJ20u7sv5QqEcRuQJ_BO9mx4Q']
912;Chupenga Burritos & Salads;Mohrenstraße 42;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493023936961;Chupenga Burritos & Salads Mohrenstraße 42;['ChIJs8Eh7PpRqEcRJOxHAkguOUY', 'ChIJWXZnG9pRqEcRutGb2PX0qOI'];['ChIJWXZnG9pRqEcRutGb2PX0qOI']
932;Ristorante Pizzeria Roma;Friedrichstraße 129;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028878785;Ristorante Pizzeria Roma Friedrichstraße 129;['ChIJy7lLl-lRqEcRJ6T5N2nJr1w'];['ChIJy7lLl-lRqEcRJ6T5N2nJr1w']
132;Subway Friedrichstraße;Friedrichstraße 114;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493040743335;Subway Friedrichstraße Friedrichstraße 114;['ChIJp8FzcOlRqEcRqpFCa1TtPy0'];['ChIJp8FzcOlRqEcRqpFCa1TtPy0']
315;"Treffpunkt Berlin ""Alt-Berliner Kneipe""";Mittelstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49302041819;"Treffpunkt Berlin ""Alt-Berliner Kneipe"" Mittelstraße 55";['ChIJYS1LpsRRqEcRKV_Xls2gKPs'];['ChIJYS1LpsRRqEcRKV_Xls2gKPs']
318;Berlin Capital Club;Mohrenstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302062976;Berlin Capital Club Mohrenstraße 30;['ChIJKa-6XscjZUERe5ZL21HuYrI'];['ChIJKa-6XscjZUERe5ZL21HuYrI']
583;Anand - Indisches Restaurant;Albrechtstraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915232162750;Anand - Indisches Restaurant Albrechtstraße 12;[];['ChIJ8-IJM8JRqEcR27eHKz0LIC0']
1193;ERDINGER am Gendarmenmarkt;Jägerstraße 56;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4930208799800;ERDINGER am Gendarmenmarkt Jägerstraße 56;['ChIJxTDlQPZRqEcRQOp93bRRO4E'];['ChIJxTDlQPZRqEcRQOp93bRRO4E']
933;Cookies Cream / Crackers;Behrenstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403689191;Cookies Cream / Crackers Behrenstraße 55;[];['ChIJV4_rtsRRqEcRIKoaNDZ0VnQ']
937;Data Kitchen;Rosenthaler Straße 38,;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403689191;Data Kitchen Rosenthaler Straße 38,;[];['ChIJJboJIOFRqEcR5-AeqiWqZSY']
150;McDonald's Friedrichstraße;Friedrichstraße 141-142;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020074936;McDonald's Friedrichstraße Friedrichstraße 141-142;[];['ChIJX_4obfZRqEcRdApQQgB10mo']
1028;BLOCK HOUSE Friedrichstraße;Friedrichstraße 100;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020074377;BLOCK HOUSE Friedrichstraße Friedrichstraße 100;['ChIJDaVpwcVRqEcR1V-TJQ4yYbA'];['ChIJDaVpwcVRqEcR1V-TJQ4yYbA']
242;Marienkäfer(ehem. Muckrakers);Marienstraße 18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493032303532;Marienkäfer(ehem. Muckrakers) Marienstraße 18;['ChIJF8cBIMJRqEcRH9JOT3BslNU'];['ChIJF8cBIMJRqEcRH9JOT3BslNU']
1118;Ristorante Vino e Basilico;Tucholsky Straße 18/20;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027878885;Ristorante Vino e Basilico Tucholsky Straße 18/20;['ChIJRexZgOhRqEcRm_-_whvBkcs'];['ChIJRexZgOhRqEcRm_-_whvBkcs']
252;Machiavelli Mitte;Albrecht Straße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028046401;Machiavelli Mitte Albrecht Straße 13;['ChIJK2FOMcJRqEcRy5vIDvdzP2Q'];['ChIJK2FOMcJRqEcRy5vIDvdzP2Q']
253;Restaurant Nanoosh;Mohrenstraße 50;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020143870;Restaurant Nanoosh Mohrenstraße 50;['ChIJBx9rftpRqEcRupd9FMZJ5gA'];['ChIJBx9rftpRqEcRupd9FMZJ5gA']
83;espresso-ambulanz;Oranienburger 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493097893808;espresso-ambulanz Oranienburger 51;['ChIJtxFydelRqEcRMRpzCF-gqPw'];['ChIJtxFydelRqEcRMRpzCF-gqPw']
698;Restaurant Rosmarin;Oranienburgerstraße 66;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491782322988;Restaurant Rosmarin Oranienburgerstraße 66;[];['ChIJad0NZ-hRqEcRcyUtuS1WVcM']
1140;CHOI;Fehrbelliner Straße 04;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917661941932;CHOI Fehrbelliner Straße 04;['ChIJHa_Ak8FRqEcR2V5tDfoBFPU'];['ChIJHa_Ak8FRqEcR2V5tDfoBFPU']
1060;Café Gorki Park;Weinbergsweg 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304487286;Café Gorki Park Weinbergsweg 25;['ChIJo_0q7ORRqEcRbowoQuoAblc', 'ChIJo_0q7ORRqEcRRgXL-99sizY'];['ChIJo_0q7ORRqEcRbowoQuoAblc']
1154;Sade Berlin;Schwedter Straße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491727319420;Sade Berlin Schwedter Straße 2;[];['ChIJU9hTEKFRqEcR0PKeEH2Xn6U']
1247;Ryong;Tor Straße 59;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493030307047;Ryong Tor Straße 59;['ChIJ69_cOQRRqEcR4evzZa3LpKU'];['ChIJ69_cOQRRqEcR4evzZa3LpKU']
198;THE BARN BERLIN;Schönhauser Allee 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915124105136;THE BARN BERLIN Schönhauser Allee 8;[];['ChIJlacAYh1OqEcRwgXI4wAzd24']
1249;Muret la barba;Rosenthaler Straße 61;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493028097212;Muret la barba Rosenthaler Straße 61;['ChIJ2TcU5eNRqEcRQ7R-rfEdfQo'];['ChIJ2TcU5eNRqEcRQ7R-rfEdfQo']
469;Tor Kebap;Torstraße 129;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491734575942;Tor Kebap Torstraße 129;[];['ChIJqSDTVuRRqEcRGzLldFBqNos']
123;KWA - Kebap with attitude;Gipsstraße2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493035529966;KWA - Kebap with attitude Gipsstraße2;['ChIJAQCzWqVRqEcRIKoo5i1qGX0'];['ChIJAQCzWqVRqEcRIKoo5i1qGX0']
825;PAPPA E CICCIA;Schwedter Straße 18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493061620801;PAPPA E CICCIA Schwedter Straße 18;['ChIJ--g8-PxRqEcRxV2mfEdI9hs'];['ChIJ--g8-PxRqEcRxV2mfEdI9hs']
1009;Aapka Berlin;Kastanienallee 50;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493044010494;Aapka Berlin Kastanienallee 50;['ChIJDygZZPtRqEcRMfa3mz6wHuA'];['ChIJDygZZPtRqEcRMfa3mz6wHuA']
663;FECHTNER;Torstraße 114;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917661778485;FECHTNER Torstraße 114;[];['ChIJLbuNe-RRqEcRbhIcwpzmxMw']
1194;Restaurant Fleischerei;Schönhauser Allee 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493050182117;Restaurant Fleischerei Schönhauser Allee 8;['ChIJ0dM_p-JRqEcRLf5rbdVPZAA'];['ChIJ0dM_p-JRqEcRLf5rbdVPZAA']
414;Zur Rose;Weinbergsweg 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491749202709;Zur Rose Weinbergsweg 26;[];['ChIJ_QuW8uRRqEcRXmk82ZfXtPo']
510;Jabe Dine&Bar;Alte Schönhauser Straße 7-8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028609214;Jabe Dine&Bar Alte Schönhauser Straße 7-8;[];['ChIJ91MrIjlRqEcRoHueUIP5Cy0']
172;Heidi‘s Café;Spreeufer 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491732307762;Heidi‘s Café Spreeufer 4;[];['ChIJdfrkpSBOqEcRQHHPh59HE0o']
450;Esra Falafel;Rosa-Luxemburg-Straße 5 Und Oranienburger Straße 87;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917683214391;Esra Falafel Rosa-Luxemburg-Straße 5 Und Oranienburger Straße 87;[];['ChIJs0sH0h9OqEcRZazrLO_Me34']
971;Rotisserie Weingrün;Gertraudenstraße 10-12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020621900;Rotisserie Weingrün Gertraudenstraße 10-12;['ChIJNacWhidOqEcRstfdBVU4E7Y'];['ChIJNacWhidOqEcRstfdBVU4E7Y']
720;KugelEi Café;Poststraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493024727575;KugelEi Café Poststraße 12;[];['ChIJA0TBxyBOqEcRBdcwJtjG7JI']
985;Tuans Hütte Thai & Sushi Restaurant;Dircksenstraße 40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302836940;Tuans Hütte Thai & Sushi Restaurant Dircksenstraße 40;['ChIJ1zUeNOBRqEcR3KFIDPHd630'];['ChIJ1zUeNOBRqEcR3KFIDPHd630']
559;"Restauration ""Sophien 11""";Sophienstraße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49302832136;"Restauration ""Sophien 11"" Sophienstraße 11";['ChIJEY8-PeFRqEcRB42FvWxpvVA'];['ChIJEY8-PeFRqEcRB42FvWxpvVA']
35;Dolores Mitte;Rosa-Luxemburgstraße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493028099597;Dolores Mitte Rosa-Luxemburgstraße 7;['ChIJ9doHMh5OqEcRpBuTy_JIHzY'];['ChIJ9doHMh5OqEcRpBuTy_JIHzY']
650;dean&david Monbijouplatz;Monbijouplatz 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493024345740;dean&david Monbijouplatz Monbijouplatz 5;['ChIJM9lUPudRqEcR_39uL7qeDqU'];['ChIJM9lUPudRqEcR_39uL7qeDqU']
307;Vadoli Pizza Berlin Mitte;Oranienburger Straße 13/14;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403639552;Vadoli Pizza Berlin Mitte Oranienburger Straße 13/14;['ChIJVzaiejpRqEcR3dH5Vap8y9E'];['ChIJVzaiejpRqEcR3dH5Vap8y9E']
1033;Berliner Marcus-Bräu;Münzstraße 1-3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915124056516;Berliner Marcus-Bräu Münzstraße 1-3;[];['ChIJiagwMB5OqEcR__dU6KknxA4']
248;L'Osteria Mitte;Memhardstraße 3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028043240;L'Osteria Mitte Memhardstraße 3;['ChIJTc1KSh5OqEcRdYUVZlCTfGw'];['ChIJTc1KSh5OqEcRdYUVZlCTfGw']
345;Alt Berliner Gasthaus Julchen Hoppe;Rathausstraße 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493097005787;Alt Berliner Gasthaus Julchen Hoppe Rathausstraße 25;['ChIJm_HLX99RqEcRiydKq4B0-a4'];['ChIJm_HLX99RqEcRiydKq4B0-a4']
167;OLLA Orient;James Simon Park S-Bahnbögen 154/5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020054515;OLLA Orient James Simon Park S-Bahnbögen 154/5;['ChIJSTChU-dRqEcRW8rU0O05yvk'];['ChIJSTChU-dRqEcRW8rU0O05yvk']
170;Restaurant Spreeblick;Propststraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302425247;Restaurant Spreeblick Propststraße 9;['ChIJJQ4peMYjZUERGRMjwXNM1Qw', 'ChIJobfQtiBOqEcRm9sZgIG5vd0', 'ChIJobfQtiBOqEcRvRyfyhs7CbQ'];['ChIJobfQtiBOqEcRm9sZgIG5vd0']
18;Restaurant Ännchen von Tharau;Rolandufer 6;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930726202070;Restaurant Ännchen von Tharau Rolandufer 6;['ChIJfS0kcCNOqEcRO1W_7PLO48E'];['ChIJfS0kcCNOqEcRO1W_7PLO48E']
1163;Zur letzten Instanz;Waisenstraße 14-16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302425528;Zur letzten Instanz Waisenstraße 14-16;['ChIJ1WEbzyNOqEcRKqrOGWDKPMs'];['ChIJ1WEbzyNOqEcRKqrOGWDKPMs']
40;Spreemittag;Wilhelmine-Genberg-Weg 14;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917662868516;Spreemittag Wilhelmine-Genberg-Weg 14;['ChIJe5syLQZPqEcRnOVwF3A3ZR0'];[]
41;SushiForYou;Heinrich-Heine-Straße 29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917662860653;SushiForYou Heinrich-Heine-Straße 29;[];['ChIJmzyTT0JSqEcRxQ_OAeRK-Ek']
