;name;city;bezirk;street_nr;lat;lng;types;business_status;price_level;rating;user_ratings_total
ChIJ9a1oCEBXqEcRpfcBs5P5J_Q;Tiroler Stuben Berlin;Berlin;Bezirk Charlottenburg-Wilmersdorf;Heerstraße 137;52.50615140000001;13.2281171;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;37
ChIJWzlyvtlQqEcRja7DLi896qc;Brot & Schokolade;Berlin;Bezirk Charlottenburg-Wilmersdorf;Steifensandstraße 7;52.50828260000001;13.2947143;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.9;28
ChIJ2U1SwtlQqEcRxSAPNbmVI_8;Engelbecken - best schnitzel;Berlin;Bezirk Charlottenburg-Wilmersdorf;Witzlebenstraße 31;52.5085444;13.2939184;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;554
ChIJHxwghSVRqEcRgdEQSM9JoiE;Mangiare Opera Italiana GmbH;Berlin;Bezirk Charlottenburg-Wilmersdorf;Spandauer Damm 5;52.5192768;13.2984429;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.1;713
ChIJycvtsxBRqEcRtXr9lkMXeLE;MANDELBAUM - Event- & Cateringagentur;Berlin;Bezirk Tempelhof-Schöneberg;Großgörschenstraße 15;52.49075999999999;13.36871;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;5;10
ChIJ4QUuohFRqEcRdMwr4iDq4Rs;Agentur MANDELBAUM;Berlin;Bezirk Tempelhof-Schöneberg;Großgörschenstraße 15;52.49075999999999;13.36871;['point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJlWw-3hr1qEcRqLKwtEDZVoc;Villa Kiewitt / Pension;Potsdam;Westliche Vorstadt;Auf dem Kiewitt 30;52.3916906;13.0419631;['point_of_interest', 'establishment'];CLOSED_TEMPORARILY;;4.1;77
ChIJhbXao8JYqEcRCKdRTPiZUJg;Wirtshaus Halali;Berlin;Bezirk Steglitz-Zehlendorf;Königstraße 24;52.4192416;13.1549266;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.1;112
ChIJDW9fVIxQqEcRqtKTPrGRFDw;PBK Gaststätten Betriebs gesellschaft mbH;Berlin;Bezirk Charlottenburg-Wilmersdorf;Wilhelmsaue 77;52.4851482;13.3159772;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJNeEdCsFYqEcRhWE37xFKw_Y;König 19;Berlin;Bezirk Steglitz-Zehlendorf;Königstraße 40;52.4177778;13.1455556;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;155
ChIJh_Gt5J5ZqEcR9gW_1s3LuVQ;Weinmagasin Lutz Behrendt;Berlin;Bezirk Steglitz-Zehlendorf;Breisgauer Straße 11;52.43779;13.21607;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;5;5
ChIJidKZOZ9ZqEcRTyVi57NyG2g;Cafe Schlacht;Berlin;Bezirk Steglitz-Zehlendorf;Breisgauer Straße 2;52.4390684;13.2147587;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.3;324
ChIJsfRXRnVZqEcR-0OXBFokU5E;Griechische Taverna Pikilia;Berlin;Bezirk Steglitz-Zehlendorf;Spanische Allee 72;52.43381590000001;13.2112928;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;492
ChIJb4UJPQpZqEcRj2gQiVRC0w0;Wirtshaus an der Rehwiese;Berlin;Bezirk Steglitz-Zehlendorf;Matterhornstraße 101;52.43428609999999;13.2034886;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;3;4.5;286
ChIJM7U_mitaqEcRTovqfZ8673M;Zehlendorfer Hof;Berlin;Bezirk Steglitz-Zehlendorf;Potsdamer Straße 25;52.4341278;13.2469301;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;517
ChIJAfotSjNaqEcRvbD_deyPaUw;Thai Cuisine Berlin Zehlendorf;Berlin;Bezirk Steglitz-Zehlendorf;Teltower Damm 49;52.429707;13.2599718;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.7;322
ChIJX8mhyntZqEcRKTFoMAIlXgQ;farkas CATERING GmbH;Berlin;Bezirk Steglitz-Zehlendorf;Goerzallee 299;52.41257789999999;13.2765651;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.8;31
ChIJLUlfGDNaqEcRAfxsdYJXw-k;BLOCK HOUSE Zehlendorf;Berlin;Bezirk Steglitz-Zehlendorf;Teltower Damm 36;52.4314626;13.2586977;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;1180
ChIJgW0IEPxbqEcRpFkpc9Sh7Go;Burgerzimmer XII Berlin;Berlin;Bezirk Steglitz-Zehlendorf;Berliner Straße 8a;52.4348125;13.2628302;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;3.9;138
ChIJ0_SukblQqEcRKkJOjlMraUY;YVONNE Tuscany Restaurant & Pizzeria;Berlin;Bezirk Charlottenburg-Wilmersdorf;Hubertusallee 48;52.4868651;13.2845172;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;443
ChIJhZQwgW1RqEcR5LTaVtbJzAo;Gastronomie Hagn im TC Blau-Weiss;Berlin;Bezirk Charlottenburg-Wilmersdorf;Waldmeisterstraße 10-20;52.47642;13.27361;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.3;7
ChIJ7xaKwbZQqEcRARYrXYsgVbA;Johannische Dienstleistungen GmbH;Berlin;Bezirk Charlottenburg-Wilmersdorf;Bismarckallee 23;52.4883499;13.27725;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;2
ChIJCal7aqZQqEcRS-dBiQO5RpY;Restaurant Machiavelli - Italienisches & Alpenländisches Restaurant in Berlin Grunewald - Roseneck;Dahlem;Bezirk Charlottenburg-Wilmersdorf;Clayallee 1;52.474813;13.27816;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4;239
ChIJ4YvLwaokZUER46o5UTx0AY8;Alter Krug Dahlem;Berlin;Bezirk Steglitz-Zehlendorf;Königin-Luise-Straße 52;52.4578876;13.2882223;['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.1;1296
ChIJn5hgsIZQqEcRWl0AZQV5MoA;Restaurant Pastis;Berlin;Bezirk Charlottenburg-Wilmersdorf;Rüdesheimer Straße 9;52.47251860000001;13.3147087;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;325
ChIJR0Vaeo9QqEcRbUSmKilIDBQ;Vale Un Peccato Restaurant;Berlin;Bezirk Charlottenburg-Wilmersdorf;Aßmannshauser Straße 26;52.47809059999999;13.3130915;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;381
ChIJZWnxJ71RqEcRVRxUBWBZINU;Trattoria La Passione;Berlin;Bezirk Charlottenburg-Wilmersdorf;Hundekehlestraße 38;52.4752465;13.2898065;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;78
ChIJ7bwFxUtXqEcRrssL6J-Yg7c;Giuseppe Marcone Stiftung;Berlin;Bezirk Charlottenburg-Wilmersdorf;Eichkampstraße 150;52.49076239999999;13.2617557;['point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJR2gy_e5RqEcRRJE4cQBY_ug;Alpenstück Restaurant & Bakery;Berlin;Mitte;Gartenstraße 9;52.5302107;13.3919439;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;3;4.1;448
ChIJ--YdvO9RqEcRWbP6iaXaoew;Distrikt coffee;Berlin;Mitte;Bergstraße 68;52.5315905;13.3941167;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.4;1576
ChIJ710vj-ZRqEcRN7hykiDjS5A;beets&roots | Große Hamburger Straße;Berlin;Mitte;Große Hamburger Straße 38;52.5266445;13.398588;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;636
ChIJzRKcAfFRqEcRXwtjGvqEteo;ESSeN FASSeN;Berlin;Mitte;Rheinsberger Straße 1;52.5363611;13.3948176;['general_contractor', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJB1sU0fBRqEcRAw7ElwDRa6M;Café Bar Central;Berlin;Mitte;Brunnenstraße 49;52.5381604;13.3965464;['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.3;253
ChIJTyKe6-xRqEcR1uRBjE4mpdM;Subway;Berlin;Mitte;Chausseestraße 22;52.530865;13.3829595;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.9;621
ChIJYdKLpWlUqEcRGhmJjmOhTvg;Subway;Bezirk Reinickendorf;Am Borsigturm;2 Hallen Am Borsigturm;52.5860043;13.2866924;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.1;246
ChIJbUzdlI1RqEcRCRhoCv3gZOA;Wöhlertstraße;Berlin;Berlin;Mitte Wöhlertstraße;52.536532;13.377902;['route'];;;;0
ChIJaQ96yOhRqEcRMuG_0X8RyII;Bötzow-Privat;Berlin;Mitte;Linienstraße 113;52.5274935;13.3926564;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;281
ChIJgSEQ7uVRqEcR8yp6N97R6F8;Torstraße 164;Berlin;Mitte;Torstraße 164;52.5288602;13.3959879;['premise'];;;;0
ChIJaSus4xpPqEcRBl2qeXIpumw;Berliner Dampfkessel Restaurationsbetrieb UG (haftungsbeschränkt);Berlin;Bezirk Treptow-Köpenick;Am Treptower Park 51;52.48394330000001;13.4685025;['point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJsTWFac9RqEcRCV_ashXj0Og;Gertrud-Kolmar-Straße 4;Berlin;Mitte;Gertrud-Kolmar-Straße 4;52.5122015;13.3813796;['street_address'];;;;0
ChIJCXXOrnZRqEcRw4ZinZMwbXc;JOSEPH;Berlin;Mitte;Friedrichstraße 113;52.525958;13.3875966;['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.3;189
ChIJZbwjDjZRqEcRDS4H2E_-KtI;STADTSALAT;Berlin;Mitte;Friedrichstraße 113;52.52584;13.38769;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.8;338
ChIJdZ9vis9RqEcRAK00j_2tTXA;theNOname - Restaurant;Berlin;Mitte;Oranienburger Straße 32;52.5250164;13.3937241;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;39
ChIJ8-IJM8JRqEcR27eHKz0LIC0;Indisches Restaurant Anand;Berlin;Mitte;Albrechtstraße 12;52.52119649999999;13.3849594;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;923
ChIJV4_rtsRRqEcRIKoaNDZ0VnQ;Cookies Cream;Berlin;Mitte;Behrenstraße 55;52.51565410000001;13.3873719;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;4;4.5;789
ChIJJboJIOFRqEcR5-AeqiWqZSY;Data Kitchen;Berlin;Mitte;Rosenthaler Straße 38;52.524331;13.4025676;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;178
ChIJX_4obfZRqEcRdApQQgB10mo;McDonald's;Germany;Berlin;Mitte Berlin;52.5201141;13.3878127;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.3;1513
ChIJad0NZ-hRqEcRcyUtuS1WVcM;Rosmarin;Berlin;Mitte;Oranienburger Straße 66;52.5250999;13.3916611;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;2;3.9;572
ChIJU9hTEKFRqEcR0PKeEH2Xn6U;Sade Berlin Kilim Store;Germany;Berlin;Bezirk Pankow Berlin;52.5330215;13.4117713;['cafe', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment'];OPERATIONAL;;5;2
ChIJlacAYh1OqEcRwgXI4wAzd24;THE BARN Roastery;Berlin;Bezirk Pankow;Schönhauser Allee 8;52.5299425;13.4106672;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;3.9;1226
ChIJqSDTVuRRqEcRGzLldFBqNos;Tor Kebab;Berlin;Mitte;Torstraße 129;52.5297056;13.4002196;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4;201
ChIJLbuNe-RRqEcRbhIcwpzmxMw;FECHTNER Delikatessen;Berlin;Mitte;Torstraße 114;52.5295721;13.402567;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;212
ChIJ_QuW8uRRqEcRXmk82ZfXtPo;Zur Rose;Berlin;Mitte;Weinbergsweg 26;52.5304872;13.4016185;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;491
ChIJ91MrIjlRqEcRoHueUIP5Cy0;JABE Dine & Bar;Berlin;Mitte;Alte Schönhauser Straße 7-8;52.5273861;13.4081547;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;220
ChIJdfrkpSBOqEcRQHHPh59HE0o;Heidi‘s Café;Berlin;Mitte;Spreeufer 4;52.5166081;13.4051672;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.4;116
ChIJs0sH0h9OqEcRZazrLO_Me34;Esra;Berlin;Mitte;Rosa-Luxemburg-Straße 5;52.5236048;13.4091503;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.3;579
ChIJA0TBxyBOqEcRBdcwJtjG7JI;Kugelei Cafe;Berlin;Mitte;Poststraße 12;52.5163117;13.4066942;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.3;84
ChIJiagwMB5OqEcR__dU6KknxA4;Marcus Brewery Berlin;Berlin;Mitte;Münzstraße 1-3;52.523963;13.409178;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.1;337
ChIJN2olUpxPqEcRLu7MrDue96A;The Student Hotel Berlin;Berlin;Mitte;Alexanderstraße 40;52.5167993;13.41791;['lodging', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;444
ChIJd1daqSVOqEcRyetEfXh3V74;YADA YADA breakfast club;Berlin;Mitte;Köpenicker Straße 93;52.51174160000001;13.4135301;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.4;293
ChIJlZF4oV5OqEcR06oY-ohfTJA;Amber;Berlin;Bezirk Friedrichshain-Kreuzberg;Simon-Dach-Straße 8;52.5111114;13.4565334;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;3.5;395
ChIJbeTl111OqEcR8-I-Dg6S6Nw;Protokoll Taproom;Berlin;Bezirk Friedrichshain-Kreuzberg;Boxhagener Straße 110;52.51324310000001;13.4570447;['bar', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.8;1061
ChIJGS37NfdOqEcRY9BlDEVzTgs;BBB Berlin;Berlin;Bezirk Friedrichshain-Kreuzberg;Sonntagstraße 1;52.5045509;13.4679799;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;1262
ChIJD1RM5JRPqEcRP_v2wN_79Yc;buergers.essen&trinken;Berlin;Bezirk Friedrichshain-Kreuzberg;Alt-Stralau 61;52.4958934;13.4677564;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;4.5;19
ChIJ-8SzJ_FOqEcR8CDHoSizzGw;THRONBURGER;Berlin;Bezirk Friedrichshain-Kreuzberg;Neue Bahnhofstraße 7A;52.50580789999999;13.4701521;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;999
ChIJR8oUWdVPqEcRPHdUV07QDak;VEG'D - Vegan Kitchen;Berlin;Bezirk Friedrichshain-Kreuzberg;Boxhagener Straße 21;52.5131126;13.4562244;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;156
ChIJPSIup1pPqEcR25-t0o742f4;Kiez Döner (Persisch);Berlin;Bezirk Friedrichshain-Kreuzberg;Wühlischstraße 40;52.5088192;13.4602767;['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];CLOSED_PERMANENTLY;;4.7;49
ChIJKR5aVfZOqEcREFMNC1RyNas;LÜCK'S;Berlin;Bezirk Friedrichshain-Kreuzberg;Sonntagstraße 26;52.50634999999999;13.4653194;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;2;4.9;279
ChIJteBFYVlOqEcRtsdga4wk5ek;Santa Cantina;Berlin;Berlin;Bezirk Friedrichshain-Kreuzberg Simon-Dach-Straße;52.50848750000001;13.4552677;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.9;733
ChIJUYko1l9OqEcRY6ukJLXpxBA;Frankfurter Allee 40;Berlin;Bezirk Friedrichshain-Kreuzberg;Frankfurter Allee 40;52.51467239999999;13.462459;['premise'];;;;0
ChIJq6qah_ZOqEcRsQuVlgK_bMQ;Sandunga Mezcaleria;Berlin;Bezirk Friedrichshain-Kreuzberg;Boxhagener Straße 50;52.5082094;13.4665085;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.6;186
ChIJf0MjcslPqEcRpaYlV2ySJNM;August Hefter GmbH;Berlin;Bezirk Friedrichshain-Kreuzberg;Eldenaer Straße 31;52.5203041;13.4704151;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJkea35WhPqEcRubu_3e5FdCE;Dong Da Restaurant;Berlin;Bezirk Lichtenberg;Pfarrstraße 121;52.5045069;13.4766942;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.7;192
ChIJJ-mkoXTcuEcRo6g6jlHj6OM;Pizzeria Ragazzi;Essen;Stadtbezirke VIII;Kupferdreher Straße 174;51.390277;7.0827994;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.3;116
ChIJudYEnDJJqEcRNZyu8rxoQBg;Fratelli da Giovanni;Berlin;Bezirk Lichtenberg;Otto-Schmirgal-Straße 5;52.4974367;13.5223036;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;366
ChIJw33CxgdOqEcR_XKMoBhPMN0;PIZZAFABRIK.DE® Berlin- Prenzlauer Berg;Berlin;Bezirk Pankow;Ella-Kay-Straße 2A;52.5384765;13.4293161;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;4.1;30
ChIJDd9T-AROqEcRTD28K79hMN8;Restaurant Herr Rossi;Berlin - Prenzlauerberg;Bezirk Pankow;Winsstraße 11;52.5328228;13.4246048;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;219
ChIJK4_4LA5OqEcRGOw3RGbZtTw;Blue Label;Berlin;Bezirk Pankow;Bötzowstraße 7;52.52948809999999;13.4309916;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;137
ChIJsQtOnuNNqEcRH91fgChusVY;Ambe;Berlin;Bezirk Pankow;Naugarder Straße 40;52.5437185;13.4377533;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;3.5;89
ChIJRVwT7P9RqEcRsnaeQG_EdsI;Papa Nô – Prenzlauer Berg;Berlin;Bezirk Pankow;Danziger Straße 11;52.54086849999999;13.4152909;['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4;336
ChIJe-xsRDFOqEcR9oMD5MR9wCo;Bonanza Coffee Roasters;Berlin;Bezirk Friedrichshain-Kreuzberg;Adalbertstraße 70;52.5041618;13.4203236;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.4;1260
ChIJUREzugFOqEcRPlKlYd1N7KQ;Le Flo - Französische Feinkost;Berlin;Bezirk Pankow;Husemannstraße 16;52.53803059999999;13.417792;['food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.8;36
ChIJhW-iiQBOqEcRRttYUC-23zg;LuisaKocht Feinkostladen;Berlin;Bezirk Pankow;Danziger Straße 49;52.54006649999999;13.4202403;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.9;57
ChIJn4Ot3QBOqEcRVP6CMFUVhT8;Delizie D’Italia;Berlin;Bezirk Pankow;Kollwitzstraße 100;52.53903949999999;13.4213887;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;278
ChIJsY597CZNqEcRsy9GCutQDJk;Café Dodo Coffee & Gelato;Berlin;Bezirk Pankow;Dunckerstraße 12;52.5426414;13.4211537;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.8;103
ChIJ93lo1wdSqEcRDyq7_fE0-Zc;Wok Show 北方水饺;Berlin;Bezirk Pankow;Greifenhagener Straße 31;52.55194299999999;13.419306;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.3;925
ChIJZSF-L_5NqEcRFuNC9g-Nt5E;Chay Long;Berlin;Bezirk Pankow;Raumerstraße 17;52.5416147;13.4218312;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;283
ChIJ7bFaGxJTqEcRZkR3dDtbF9Y;SPRO Scones Bakery & Coffee;Berlin;Bezirk Pankow;Schönhauser Allee 50A;52.5426373;13.4127143;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.8;101
ChIJqa8_eQRSqEcR6l2pt2usV8s;Orlando Berlin;Berlin;Berlin;Bezirk Pankow Rhinower Str.;52.5481794;13.409557;['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.2;103
ChIJ40xr8x1SqEcRUR4fwzo3WhQ;3YS Vision GmbH;Berlin;Mitte;Swinemünder Straße 49b;52.5444113;13.3969225;['point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;;0
ChIJsz17FedQqEcRRrySBKY_IDU;Goldhahn und Sampson Charlottenburg;Berlin;Bezirk Charlottenburg-Wilmersdorf;Wilmersdorfer Straße 102/103;52.503942;13.30775;['book_store', 'grocery_or_supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.4;68
ChIJBZkYd2xRqEcR2Nyu2urMKVM;Dilay Lebensmittel Vertriebs GmbH;Germany;Berlin;Mitte Berlin;52.5336666;13.3282905;['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;;0
ChIJP7lwKgxRqEcROgvQJeBve8Y;Jagowstraße 22;Berlin;Mitte;Jagowstraße 22;52.5238858;13.3344244;['premise'];;;;0
ChIJ_____7xRqEcRaJOFhSU5dOk;Asia Gourmet;Berlin;Mitte;Europaplatz 1;52.524369;13.3698517;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;3.5;551
ChIJb1R_eZxRqEcRGdzgE2atrPY;Kapitel 21;Germany;Berlin;Berlin Mitte;52.53421660000001;13.3586315;['bar', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.7;228
ChIJBwkkwyBRqEcRIkenU7rRhU8;Clara Vere;Berlin;Bezirk Charlottenburg-Wilmersdorf;Spielhagenstraße 3;52.51305169999999;13.3041392;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;89
ChIJ93haHCFRqEcRQKdnvio_NhU;Wilhelm Hoeck 1892;Berlin;Bezirk Charlottenburg-Wilmersdorf;Wilmersdorfer Straße 149;52.51392300000001;13.305059;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;840
ChIJneJFVc5RqEcRPob76-XMq50;Natural'Mente - Makrobiotik Gastronomie GmbH;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schustehrusstraße 26;52.5172378;13.2999892;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;21
ChIJ1Q8xo-RQqEcR2TluHiUKs94;Calcutta Restaurant;Berlin;Bezirk Charlottenburg-Wilmersdorf;Bleibtreustraße 17;52.503346;13.3195216;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;252
ChIJFQNTM3hRqEcR_T986IqfySk;Cafeteria Amalie;Berlin;Bezirk Charlottenburg-Wilmersdorf;Fasanenstraße 1 B;52.50907999999999;13.32845;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;5;4
ChIJqdqlhvxQqEcRdVsjY33nulg;Kaffeehaus Mila;Berlin;Bezirk Charlottenburg-Wilmersdorf;Grolmanstraße 40;52.5038302;13.3243911;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.1;308
ChIJbYB6Xx1RqEcRXgFN-6ROycI;Satyam;Berlin;Bezirk Charlottenburg-Wilmersdorf;Goethestraße 5;52.5089378;13.3219914;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4;683
ChIJU7-KvONQqEcRCmPCCvo-Fg4;FunkyFisch;Berlin;Bezirk Charlottenburg-Wilmersdorf;Kantstraße 135-136;52.5059281;13.317154;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.4;488
ChIJPZnhQuBRqEcReF20Y8rrfL8;Reeham Digital GmbH;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schlüterstraße 12;52.5086642;13.3175449;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJjT65HNxQqEcRPYflkCnq2BQ;Restaurant Dal Buongustaio Berlin;Berlin;Bezirk Charlottenburg-Wilmersdorf;Windscheidstraße 24;52.50595;13.29994;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;2;4.2;59
ChIJva4JEt9QqEcRLFs5NY5ijiw;Vegan Bio Snackbar by Attila Hildmann;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schillerstraße 71;52.509698;13.3036227;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4;1813
ChIJiY9wYuBQqEcRZHMNoy9EQUk;Fresh&easy;Berlin;Bezirk Charlottenburg-Wilmersdorf;Pestalozzistraße 26;52.50800230000001;13.3085857;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.6;121
ChIJYc9OFPpRqEcRCC9vv0w4eLg;Lutter & Wegner seit 1811;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schlüterstraße 55;52.50443199999999;13.3177;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;5;12
ChIJ1Vrbe-RQqEcRnpasKjzVzTY;CaliBocca Restaurant & Wine Bar;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schlüterstraße 30;52.5039033;13.3168666;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;324
ChIJMQ-govdRqEcRqPGdlDHnBi4;Cafe Nostress;Berlin;Bezirk Charlottenburg-Wilmersdorf;Brandenburgische Straße 33;52.4994715;13.3075751;['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.6;39
