;unique_id;name;strasse_nr;art;lieferung;fon;place_id;bezirk;lat;lng;types;price_level;rating;user_ratings_total
357;327;renger-patzsch;Wartburgstraße 54;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49307842059;ChIJD6AUe0FQqEcReUr1EfmIZcw;Bezirk Tempelhof-Schöneberg;52.4874023;13.3522433;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;209
358;328;Food Club Schöneberg;Eisenacher Straße 67;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491713888990;ChIJEWpVkEFQqEcRTUU3LT_FSgg;Bezirk Tempelhof-Schöneberg;52.4857707;13.3517969;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;23
359;417;Der Rioja-Weinspezialist;Akazienstraße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49307822578;ChIJJXQxSUFQqEcRCXrPkzlxmj4;Bezirk Tempelhof-Schöneberg;52.48879090000001;13.3538003;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];;4.7;23
360;775;Taverna Sevi´s Kos;Belziger Straße 68;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49307819413;ChIJV2hCh0JQqEcRSbgYwn3uQrA;Bezirk Tempelhof-Schöneberg;52.48514040000001;13.3465998;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;319
361;71;Restaurant Robbengatter;Grunewaldstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49308535255;ChIJxUxZtV1QqEcRJ4sJBsKdDvw;Bezirk Tempelhof-Schöneberg;52.4882226;13.3384091;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;1012
362;707;Tuk Tuk;Großgörschenstraße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49307811588;ChIJb4zEfjhQqEcROQqMWh6hX_o;Bezirk Tempelhof-Schöneberg;52.4911;13.36164;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;478
363;192;Caffein by Pericone GmbH;Kolonnen Straße 54;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493078719122;ChIJm86-BD9QqEcRhxJP2grRlpg;Bezirk Tempelhof-Schöneberg;52.48612259999999;13.3617036;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];1;4.4;108
364;50;RefuEat Catering GmbH;Bautzenerstraße 40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917624124366;ChIJ0_0_-9JRqEcRdbtWjxhw51M;Bezirk Tempelhof-Schöneberg;52.4920124;13.3711954;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.5;130
365;423;Naumann Küche;Wilhelm-Kabus-Straße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493078954884;ChIJg_jVFhZQqEcRhVN7RwXvpqM;Wilhelm-Kabus-Straße;52.4814336;13.3655482;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;93
366;162;esswirtschaft südkreuz;Wilhelm-Kabus-Straße 75;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493092218409;ChIJYyFdT2ZRqEcRqpwWmj4CCo0;Bezirk Tempelhof-Schöneberg;52.47834529999999;13.3653074;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.1;17
367;5;Domino`s Kreuzberg Süd;Brachvogelstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49306921111;ChIJrRd29M9PqEcRxLf3tfr7NZ8;Bezirk Friedrichshain-Kreuzberg;52.49538;13.39804;['restaurant', 'food', 'point_of_interest', 'establishment'];2;2.9;133
368;1229;Hostaria del Monte Croce;Mittenwalder Straße 6;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917699458781;ChIJ3yETYdZPqEcRUikrQxWJUAc;Bezirk Friedrichshain-Kreuzberg;52.49409869999999;13.3964767;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;201
369;105;Hallesches Haus;Tempelhofer Ufer 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917630683951;ChIJ1cF56hxRqEcRmvwteW1vOZw;Bezirk Friedrichshain-Kreuzberg;52.4972842;13.3904318;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];;4.4;926
370;191;A.HORN;Carl-Herz-Ufer 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493060059888;ChIJqX9cqp8jZUERNBZEoOxeSGA;Bezirk Friedrichshain-Kreuzberg;52.4959095;13.4053896;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.2;918
371;202;Restaurant Split Berlin-Kreuzberg;Blücherplatz 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302512715;ChIJoYf2NCpQqEcRjOYTi2dX20c;Bezirk Friedrichshain-Kreuzberg;52.49635;13.390308;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;735
372;141;Zyankali Bar;Gneisenaustraße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491776247790;ChIJPdTV4C5QqEcRYuaEK_x3_h8;Bezirk Friedrichshain-Kreuzberg;52.49156;13.3929;['bar', 'point_of_interest', 'establishment'];2;4;580
373;324;What a treat;Gneisenaustraße 94;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493067795169;ChIJGRR6GV1PqEcRqwlhbD5Qkyo;Bezirk Friedrichshain-Kreuzberg;52.4920267;13.3936097;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;206
374;515;Pagode Thai Kitchen;Bergmannstraße 88;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491714896866;ChIJSZUDPdhPqEcRgkY7H8j2lso;Bezirk Friedrichshain-Kreuzberg;52.48934300000001;13.3935502;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;398
375;288;van Loon Restaurantschiffe;Carl-Herz-Ufer 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49306926293;ChIJ651ttdNPqEcR4-hPi3ygHxg;Bezirk Friedrichshain-Kreuzberg;52.4957825;13.4070366;['restaurant', 'cafe', 'travel_agency', 'food', 'point_of_interest', 'establishment'];2;4.4;1142
376;261;Molinari & Ko;Riemannstraße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49306913903;ChIJr677_tdPqEcRkL4Jdb8MwfM;Bezirk Friedrichshain-Kreuzberg;52.49035259999999;13.3921251;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;520
377;1225;Taverna Athene;Tempelhofer Ufer 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491758670682;ChIJ7cp1RCxQqEcRd34ZqFtq-N4;Bezirk Friedrichshain-Kreuzberg;52.49822700000001;13.385409;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;1330
378;275;BRLO BRWHOUSE;Schöneberger Straße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055577606;ChIJU1qJezNQqEcRC6S-QH3btN4;Bezirk Friedrichshain-Kreuzberg;52.5000503;13.3736449;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;1458
379;1258;Chubby Cheeks Mochis;Möckernstraße 100;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403645070;ChIJt8HbfvtRqEcR8zox8YM2RdY;Bezirk Friedrichshain-Kreuzberg;52.4938148;13.3798872;['point_of_interest', 'establishment'];;4.2;22
380;549;BrezelBar e.K.;Friesenstraße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493076232253;ChIJ71QUNthPqEcRPpCjZkMAnhI;Bezirk Friedrichshain-Kreuzberg;52.4886667;13.3942475;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];;4.5;309
381;243;Dolden Mädel Braugasthaus;Mehringdamm 80;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493077326213;ChIJJxFKRyZQqEcRK3PbIlYA-XQ;Bezirk Friedrichshain-Kreuzberg;52.48943329999999;13.3858403;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];2;4.3;2001
382;269;Schönes Café;Dieffenbachstraße 54;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915734438859;ChIJzYTOYMlPqEcRwI9Q_IBI1v0;Bezirk Friedrichshain-Kreuzberg;52.492411;13.4179232;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];1;4.2;146
383;1057;Datscha;Graefestraße 83;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055611216;ChIJkV4EwMtPqEcRMVvQJHt7_ec;Bezirk Friedrichshain-Kreuzberg;52.49394539999999;13.4187373;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment'];2;4.4;1066
384;107;Herz & Niere Restaurant;Fichtestraße 31;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493069001522;ChIJsd4z3M5PqEcRun-Zo1GDyUA;Bezirk Friedrichshain-Kreuzberg;52.490818;13.4135143;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.3;138
385;205;Figl;Urbanstraße 47;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493072290850;ChIJl6_14shPqEcRZgpoRfj60MI;Bezirk Friedrichshain-Kreuzberg;52.49027779999999;13.4175;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;341
386;910;The Caternaut Catering;Boppstraße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915203130474;ChIJXeHC3MlPqEcR4fJeq72tCUM;Bezirk Friedrichshain-Kreuzberg;52.4906458;13.4218368;['street_address'];;;0
387;738;Brauhaus Südstern;Hasenheide 69;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493069001624;ChIJA2r4fs9PqEcRsKbTP918OAM;Bezirk Neukölln;52.4884423;13.4104811;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;877
388;749;Gnam Pasta Factory;Kottbusser Damm 6;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491723658997;ChIJ0XiPCxxPqEcRlz6dYYtNzaU;Bezirk Friedrichshain-Kreuzberg;52.4943342;13.4209838;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.8;222
389;61;Plan Café - Plan C;Planufer 92b;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491759331871;ChIJ___vgMtPqEcRubSh5VwATmg;Bezirk Friedrichshain-Kreuzberg;52.49524030000001;13.4174882;['food', 'point_of_interest', 'establishment'];;4.8;151
390;258;Sala7berlin;Grimmstraße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493065799437;ChIJ4SNKMMxPqEcRy9-Y809GOgc;Bezirk Friedrichshain-Kreuzberg;52.49382319999999;13.4137295;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;128
391;3;Domino`s Pizza Kreuzberg Nord;Oranienstraße 52;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027017120;ChIJzdDT8S1OqEcRJa31nXPP6H8;Bezirk Friedrichshain-Kreuzberg;52.50329;13.4126199;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.4;142
392;94;McDonald's;Friedrichstraße 207;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493025291828;ChIJFWWqXdFRqEcRDOdvgFwHseA;Bezirk Friedrichshain-Kreuzberg;52.50732379999999;13.3901385;['restaurant', 'food', 'point_of_interest', 'establishment'];1;3.5;1910
393;274;Nobelhart & Schmutzig;Friedrichstraße 218;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493025940610;ChIJNdtTjdNRqEcR-n4Xa0Y92G4;Bezirk Friedrichshain-Kreuzberg;52.5053369;13.3904178;['restaurant', 'food', 'point_of_interest', 'establishment'];4;3.7;619
394;183;NaNum;Lindenstraße 90;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491772084785;ChIJ76KkCoxRqEcRklhSCLoSBug;Bezirk Friedrichshain-Kreuzberg;52.5025546;13.3941126;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.9;185
395;283;Restaurant Tim Raue Fuh Kin Great;Rudi-Dutschke-Str.26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493025937930;ChIJpdyYVNFRqEcRFTrYsDXDrY4;Bezirk Friedrichshain-Kreuzberg;52.5068948;13.3914718;['restaurant', 'food', 'point_of_interest', 'establishment'];4;4.6;838
396;637;Harun`s Kebab;Ubhf. Prinzenstraße;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491776814121;ChIJY-M4JdNPqEcRrCtjewn6QuE;Berlin;52.49869380000001;13.4064846;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.3;153
397;228;Dookie;Prinzenstraße 85 D;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493055279099;ChIJqy7zsi1OqEcR1ld8-nU8PGU;Bezirk Friedrichshain-Kreuzberg;52.50299449999999;13.4098329;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;576
398;229;Pacifico Buns & Bowls;Prinzenstraße 84.1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493055279099;ChIJqy7zsi1OqEcR1ld8-nU8PGU;Bezirk Friedrichshain-Kreuzberg;52.50299449999999;13.4098329;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;576
399;944;Parker Bowles/Dookie Pizza/Pacifico;Prinzenstraße 85d;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493055279099;ChIJqy7zsi1OqEcR1ld8-nU8PGU;Bezirk Friedrichshain-Kreuzberg;52.50299449999999;13.4098329;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;576
400;791;Barkin'kitchen;Glogauer Straße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491732157480;ChIJp2foVHRPqEcRlKXQJs67tS8;Bezirk Friedrichshain-Kreuzberg;52.49393179999999;13.4374785;['food', 'point_of_interest', 'establishment'];;5;12
401;805;Zum Heiligen Teufel - CUCINA ITALIANA;Lübbener Straße 23;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493069001126;ChIJs7WOip1PqEcRFIjgEu8WFeM;Bezirk Friedrichshain-Kreuzberg;52.4991204;13.4368175;['restaurant', 'food', 'point_of_interest', 'establishment'];;5;68
402;392;Il Pizzaiolo;Schlesische Straße 28;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493075442688;ChIJY8CwLb1PqEcRsrmrfjLgD-k;Bezirk Friedrichshain-Kreuzberg;52.4984754;13.4471738;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;202
403;571;Restaurant Jolesch;Muskauerstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49306123581;ChIJkUK660tOqEcRuCui4omy28c;Bezirk Friedrichshain-Kreuzberg;52.5006166;13.4339065;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.2;843
404;313;Restaurant Panther;Waldemarstraße 119;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491775518788;ChIJ1SX7P0pOqEcRvWQyUS3aGd0;Bezirk Friedrichshain-Kreuzberg;52.5009131;13.4298783;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;293
405;843;Jolesch;Muskauer Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930306123581;ChIJkUK660tOqEcRuCui4omy28c;Bezirk Friedrichshain-Kreuzberg;52.5006166;13.4339065;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.2;843
406;148;McDonald's Wrangelstraße;Wrangelstraße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493061073338;ChIJlV40EExOqEcRw-LRQsb4aos;Bezirk Friedrichshain-Kreuzberg;52.5006965;13.4362423;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.5;1156
407;156;Monsieur collard;Eisenbahnstraße 42/43;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915127562242;ChIJ5_K4gElOqEcRYnJW8Y9WAjI;Bezirk Friedrichshain-Kreuzberg;52.501964;13.431682;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];;3.9;18
408;1043;RosaCaleta;Muskauer Straße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493069537859;ChIJ7ToW0ktOqEcRkTfPfUpLiJQ;Bezirk Friedrichshain-Kreuzberg;52.50130120000001;13.4324101;['restaurant', 'night_club', 'meal_delivery', 'bar', 'food', 'point_of_interest', 'establishment'];2;4.6;307
409;12;Misir Carsisi;Skalitzerstraße134;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491627676557;ChIJH8scoDROqEcRLoBhKN6FnWY;Bezirk Friedrichshain-Kreuzberg;52.49929290000001;13.4193696;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];;5;2
410;277;Tsukushiya Japanese Deli;Dresdener Straße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493023929222;ChIJM7oiqTNOqEcRdxavYjMyCM0;Bezirk Friedrichshain-Kreuzberg;52.5011915;13.4170473;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;250
411;979;DingsDums Dumplings;Wiener Straße 34;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915115222133;ChIJVVWlSrNPqEcRwfTjeeTp-HU;Bezirk Friedrichshain-Kreuzberg;52.49609669999999;13.43508;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.6;99
412;286;Tenur Restaurant - Kurdische Küche;Reichenbergerstraße 147;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491633344512;ChIJhyKpqspPqEcREUOBdM3iVGE;Bezirk Friedrichshain-Kreuzberg;52.4971324;13.4258939;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;297
413;201;Santa Maria;Oranienstraße 170;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493092210027;ChIJkefnujNOqEcRhWUSkpCpFxE;Bezirk Friedrichshain-Kreuzberg;52.50155580000001;13.4178224;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;1785
414;37;Simitdchi Café & Backhaus;Adalbertstraße 97;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491785107999;ChIJVVYrajNOqEcRzxSQecGcHcQ;Bezirk Friedrichshain-Kreuzberg;52.49998000000001;13.41783;['cafe', 'food', 'point_of_interest', 'establishment'];;4.1;220
415;304;Tiki Heart;Wiener Straße 20;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493061074703;ChIJ5xsyJUtOqEcRpYDjSvHEf-k;Bezirk Friedrichshain-Kreuzberg;52.49751060000001;13.4309508;['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];1;4.4;362
416;750;Zola Neapolitan pizza;Paul-Lincke-Ufer 39;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027695938;ChIJDSV-58pPqEcRhlyCWYXDiy8;Bezirk Friedrichshain-Kreuzberg;52.4961111;13.4222222;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;2496
417;671;Restaurant Morgenland;Skalitzer Straße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917621810938;ChIJeaQbNUpOqEcRF75kBlRUOEk;Bezirk Friedrichshain-Kreuzberg;52.4988889;13.4255556;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];1;4.1;1056
418;235;CHAPARRO;Wiener Straße 14-A;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493030368731;ChIJ0c70wUpOqEcRUizUrY_mdm8;Bezirk Friedrichshain-Kreuzberg;52.49819469999999;13.4290807;['restaurant', 'food', 'point_of_interest', 'establishment'];;4;515
419;504;SPINDLER Restaurant;Paul-Lincke-Ufer 42/43;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493069598880;ChIJ-8fl7MpPqEcRsHvXVp8w3WU;Bezirk Friedrichshain-Kreuzberg;52.4962974;13.4212406;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;950
420;1121;Mani in Pasta (Ristorante);Reichenbergerstraße 125;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917631544906;ChIJ8x9bFFZPqEcRgvLnIB_QsK8;Bezirk Friedrichshain-Kreuzberg;52.4955031;13.4312325;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.5;62
421;512;CHAN Thai Restaurant;Paul - Lincke -Ufer 42/43;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493069533322;ChIJ8zrp7MpPqEcRDenVxXNoe8Y;Bezirk Friedrichshain-Kreuzberg;52.4962835;13.4213064;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;3.9;472
422;1208;WRAPUBLIC;Oranienplatz 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491723212550;ChIJC9BtajJOqEcRXAt_4Kw3o0U;Bezirk Friedrichshain-Kreuzberg;52.5027258;13.4147699;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;168
423;947;Café Morgenstern;Kohlfurter Straße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917623642440;ChIJ9bLTxcxPqEcRDpXAg2EUSbc;Bezirk Friedrichshain-Kreuzberg;52.49759;13.41598;['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];1;4.3;60
424;78;Kaffeepur GmbH;Paul-Lincke-Ufer 44a, 2.Hinterhof;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915226785024;ChIJIVn2JMtPqEcRiWCC-ynqqfM;Bezirk Friedrichshain-Kreuzberg;52.4964037;13.4206722;['food', 'point_of_interest', 'establishment'];;4.4;71
425;867;Facciola;Forster Straße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917630368903;ChIJp1eUVbNPqEcReoQxg5fUiIo;Bezirk Friedrichshain-Kreuzberg;52.4957432;13.4334482;['bar', 'food', 'point_of_interest', 'establishment'];2;4.8;272
426;955;Restaurant Bastard;Reichenberger Straße 122;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493054821866;ChIJ8Usso7RPqEcRWM6jtBzsVQo;Bezirk Friedrichshain-Kreuzberg;52.49534999999999;13.43189;['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment'];2;4.4;844
427;352;Miss Saigon Restaurant;Skalitzerstraße 38;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493069533377;ChIJI6J4YTVOqEcRpEb0fpnAQ3w;Bezirk Friedrichshain-Kreuzberg;52.4987214;13.4265186;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.4;847
428;291;Hungerkünstler;Weichselstraße 65;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493023627446;ChIJv4wrdvJPqEcREl4XU1GNx-8;Bezirk Neukölln;52.484219;13.4325239;['restaurant', 'food', 'point_of_interest', 'establishment'];;;0
429;739;Cafe Rix;Karl-Marx-Straße 141 / im Saalbau Neukölln;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49306869020;ChIJ53sPfKFPqEcR2YoRxw94yBw;Bezirk Neukölln;52.47698159999999;13.439261;['restaurant', 'meal_takeaway', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];2;4.2;502
430;604;Balera Weinhandlung;Karl-Marx-Platz 6;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493052282862;ChIJyaJmgJ9PqEcRmFMyFfFqJGQ;Bezirk Neukölln;52.473589;13.4417472;['bar', 'food', 'point_of_interest', 'establishment'];;4.5;65
431;81;Restaurant Vorwerck;Karl-Marx-Straße 131;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915157120582;ChIJoVJVtDhPqEcRqdDVp5yCxfA;Bezirk Neukölln;52.4775732;13.4393518;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];;4.7;141
432;215;Trattoria Vigata;Innstraße 47;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493098407141;ChIJdfbVz6lPqEcRlFgfrThRZrg;Bezirk Neukölln;52.483219;13.446782;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;136
433;746;Crazy Bastard Sauce;Weserstraße 168;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493092287098;ChIJ9ffdWahPqEcRhBcRYStdP8A;Bezirk Neukölln;52.483585;13.440777;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;139
434;1186;cafe tschüsch;Fuldastraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493054484414;ChIJXVnQ2W8jZUERxKw4SbZfde8;Bezirk Neukölln;52.484103;13.436534;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;220
435;1137;Amore Store;Sanderstraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493054612587;ChIJUYaM0LVPqEcRn4lzNsb2sNA;Bezirk Neukölln;52.4924021;13.4263757;['grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment'];;4.5;28
436;1066;Pan Africa Restaurant & Catering;Kirchhofstraße 41;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917661264817;ChIJlQ0yd2JQqEcREMf7Y-d-Nco;Bezirk Neukölln;52.4723771;13.442773;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;216
