id;name;strasse_nr;bezirk;lat;lng;types;delivery;price_lvl;nr_ratings;rating
1008;Aapka - Restaurant;Maybachufer 23;Neukölln;52.493252;13.428404;['meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;510;4.0
661;Populus Coffee;Maybachufer 20;Neukölln;52.49369;13.42704;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;201;4.4
154;Geist im Glas;Lenaustraße 27;Neukölln;52.490117;13.424802;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;581;4.2
527;Café Kanel;Schillerpromenade25;Neukölln;52.4735859;13.423348;['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;132;4.5
210;La Pecora Nera;Herrfurthplatz 6;Neukölln;52.47722219999999;13.4211111;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;329;4.4
845;m|a - feine Kost;Kienitzer Straße 93;Neukölln;52.47583729999999;13.4261476;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;90;4.9
77;Pomeranze Kaffeebar;Leinestraße 48;Neukölln;52.4729829;13.4253155;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;76;4.9
1087;Nini e Pettirosso;Selkestraße 27;Neukölln;52.47026529999999;13.4369324;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;583;4.3
1268;Café PLUME;Warthestraße 60;Neukölln;52.46972;13.42585;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;69;4.2
634;TISK Speisekneipe;Neckarstraße 12;Neukölln;52.4801525;13.4323857;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Expensive;201;4.2
954;Pecados;Sonnenallee 127;Neukölln;52.480312;13.4433726;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;142;4.8
310;Amma Restaurant;Tempelhofer Damm 214;Tempelhof-Schöneberg;52.45718799999999;13.38374;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;655;4.2
309;Amma Restaurant;Feuerbachstraße 31;Tempelhof-Schöneberg;52.38750169999999;13.4103888;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;747;4.3
311;Amma Restaurant;Kirchhainer Damm 1;Tempelhof-Schöneberg;52.38750169999999;13.4103888;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;747;4.3
1226;Pausini - Café und Catering;Kaiserin-Augusta-Straße 78;Tempelhof-Schöneberg;52.4592331;13.3838163;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;267;4.4
97;Tempio Antico;Manteuffelstraße 5;Tempelhof-Schöneberg;52.465087;13.377354;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;260;4.4
312;Tonsai Thairestaurant;Kaiserin-Augusta-Straße 73;Tempelhof-Schöneberg;52.4594338;13.3819884;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;380;4.5
1215;Nuova Mirabella;Alt-Tempelhof 27;Tempelhof-Schöneberg;52.4654986;13.3838843;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;615;4.5
238;Café Olé in der UFA Fabrik;Viktoriastraße 13 - 18;Tempelhof-Schöneberg;52.4544774;13.3822533;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;206;4.2
348;AMERICAN LIFESTYLE - US-Shop Berlin;Attilastraße 177;Tempelhof-Schöneberg;52.4557638;13.3766445;['grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;198;4.3
1262;Villa Christina;Mariendorfer Damm 131;Tempelhof-Schöneberg;52.4399831;13.3879091;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1239;4.2
1189;Call to Eat;Friedenstraße 7;Tempelhof-Schöneberg;52.4381426;13.3831243;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;97;4.1
948;DogTap Berlin;Im Marienpark 22;Tempelhof-Schöneberg;52.43805769999999;13.3682444;['food', 'point_of_interest', 'establishment'];True;Unknown;482;4.1
523;Bäckerei Forddamm;Forddamm 13;Tempelhof-Schöneberg;52.4378495;13.3832247;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Inexpensive;65;4.6
1165;frohSINN schank speisen barkultur;Cranachstraße 39-40;Tempelhof-Schöneberg;52.46464239999999;13.3427688;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;109;4.5
124;YUZU Izakaya & Sushi;Cranachstraße 58;Tempelhof-Schöneberg;52.4682;13.34246;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;11;5.0
1000;Mare e Monti;Bismarkstraße 3;Steglitz-Zehlendorf;52.4629742;13.3388131;['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;274;4.3
628;La Mezcla;Hedwig Straße 1;Tempelhof-Schöneberg;52.47135549999999;13.3360202;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;98;4.7
375;Fame Burger;rheinstraße 61;Tempelhof-Schöneberg;52.4702631;13.33442;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;17;3.8
1109;Lula am Markt;Lauterstraße 14;Tempelhof-Schöneberg;52.4721157;13.3350745;['cafe', 'food', 'point_of_interest', 'establishment'];False;Moderate;720;4.3
960;Friedenauer Grill Bistro;Hauptstraße 68a;Berlin;52.4759459;13.340354;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;5;4.8
273;Schmidt Z&KO.;Rheinstraße 45-46;Tempelhof-Schöneberg;52.4665062;13.3303847;['restaurant', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];True;Expensive;138;4.5
484;Café Cocosh;Muthesiusstraße 8;Steglitz-Zehlendorf;52.4590815;13.3207616;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;275;4.5
1108;Como en casa;Stubenrauchstraße 59;Tempelhof-Schöneberg;52.4713797;13.3235512;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;80;4.8
1112;CARLOS CARAVELA;Dickhardtstraße 27;Tempelhof-Schöneberg;52.4672937;13.3314659;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;238;4.7
969;Pasta Focaccia;Feuerbachstraße 34;Steglitz-Zehlendorf;52.4634774;13.3321013;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;124;4.4
1145;Restaurant Dalmacija;Holsteinische Straße 55;Steglitz-Zehlendorf;52.46302599999999;13.3279214;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;343;4.5
896;Restaurant Dalmacija;Quäker Straße 2;Reinickendorf;52.572572;13.308222;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;403;4.7
1242;Restaurant Dalmacija;Schorfheidestraße 23;Reinickendorf;52.59390690000001;13.3473188;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;671;4.5
895;Curry Wolf Schloßstraße;Schloßstraße 17 A;Steglitz-Zehlendorf;52.46164;13.3249211;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;23;3.6
553;Pizzeria La Buca;Hubertussstraße 2;Steglitz-Zehlendorf;52.4601274;13.3250285;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;310;4.5
815;Pot & Pepper;Kieler Straße 9;Steglitz-Zehlendorf;52.4585374;13.3245371;['furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;86;4.6
383;Foersters Feine Biere;Bornstraße 20;Steglitz-Zehlendorf;52.4665682;13.3219215;['bar', 'liquor_store', 'point_of_interest', 'store', 'establishment'];False;Moderate;262;4.8
561;Sale e Pane;Markelstraße 52;Steglitz-Zehlendorf;52.4643659;13.3233822;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;392;4.5
1261;Gyros Grill Villa Christina;S-Bhf. Feuerbachstraße 34;Steglitz-Zehlendorf;52.46350109999999;13.3321633;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;229;4.4
1104;Split grill;Schloßstraße 128;Steglitz-Zehlendorf;52.46419600000001;13.3280636;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;253;4.5
240;Thai Restaurant Mai Phai;Feuerbachstraße 16;Steglitz-Zehlendorf;52.4631517;13.3289586;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;555;4.4
173;BurgerArt;Albrechtstraße 131;Steglitz-Zehlendorf;52.45708119999999;13.3223444;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;708;4.1
1200;Sombrero Restaurant Bar Catering;Wrangelstraße 11-12;Steglitz-Zehlendorf;52.45572;13.317112;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;653;4.2
6;Domino`s Berlin Lichterfelde;Hindenburgdamm 3;Steglitz-Zehlendorf;52.4322933;13.3109677;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;161;3.4
87;Eiskimo Berlin;Curtiusstraße 8;Steglitz-Zehlendorf;52.4425581;13.2949434;['food', 'point_of_interest', 'store', 'establishment'];False;Moderate;636;4.6
614;Restaurant Macedonia;Hans-Sachs-Str.4f;Steglitz-Zehlendorf;52.443404;13.295241;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;297;4.4
475;Goldkörner Müsli-Manufaktur;Finckensteinallee 2;Charlottenburg-Wilmersdorf;52.5043009;13.319117;['food', 'point_of_interest', 'establishment'];False;Unknown;4;5.0
913;Restaurant Annarella;Drakestraße 60;Steglitz-Zehlendorf;52.4390489;13.3006536;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;117;4.1
155;Enoteca Vecchio Mulino;Drakestraße 36;Steglitz-Zehlendorf;52.44497949999999;13.2948206;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Expensive;65;4.7
1211;Ristorante Marinella;Unter den Eichen 94;Steglitz-Zehlendorf;52.44456;13.291547;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;400;4.6
1267;Royal Garden;Osdorfer Straße 26;Steglitz-Zehlendorf;52.41627219999999;13.3154306;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;2807;4.4
330;Restaurant Schlosspark-Grill;Bäkestraße 9;Steglitz-Zehlendorf;52.435131;13.313444;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;920;4.5
513;Café Rosenduft Organic;Jungfernstieg 4b;Steglitz-Zehlendorf;52.42985;13.32727;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;120;4.3
79;Il Campo;Feldstraße 1;Steglitz-Zehlendorf;52.4156612;13.3037753;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;265;4.4
166;Osteria 33;Goerzallee 33;Steglitz-Zehlendorf;52.4282777;13.3065047;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;45;4.2
108;Torrefazione;Oberhofer Weg 4;Steglitz-Zehlendorf;52.42709660000001;13.3264214;['food', 'point_of_interest', 'establishment'];True;Unknown;42;4.6
1209;Taverna Levkos Pyrgos;Hildburghauser Straße 115;Steglitz-Zehlendorf;52.4165421;13.3373442;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;510;4.5
290;Bei Maria;Kaiser-Wilhelm-Straße 129a;Steglitz-Zehlendorf;52.4415934;13.3536709;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;79;4.0
1178;TAVERNA SIRTAKI;Kaiser-Wilhelmstraße 130;Steglitz-Zehlendorf;52.44189;13.35312;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;817;4.6
239;Eiscafé Malibu;Leonorenstraße 71a;Steglitz-Zehlendorf;52.4388173;13.3441077;['food', 'point_of_interest', 'store', 'establishment'];False;Moderate;420;4.3
1125;Sushi for you;Marienfelder Allee 24a;Tempelhof-Schöneberg;52.4231457;13.3710406;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;133;3.9
456;Dalmacija Restaurant;Hildburghauserstraße 62;Tempelhof-Schöneberg;52.4151096;13.3467715;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;436;4.6
268;Restaurant My friends;Lichtenrader Damm 42;Tempelhof-Schöneberg;52.4102006;13.4031921;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;298;4.3
117;Meteora;Lichtenrader Damm 26;Tempelhof-Schöneberg;52.4117556;13.4023941;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;654;4.4
644;Restaurant Yammas;Bahnhofstraße 39;Tempelhof-Schöneberg;52.3865521;13.3990643;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;249;4.4
137;Gyros King;Lichtenrader Damm 45a;Tempelhof-Schöneberg;52.41014110000001;13.4040703;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;258;4.3
101;Maras Eis Frühstückshaus;Buckower Damm 106;Neukölln;52.4341798;13.434183;['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Inexpensive;556;3.8
48;Ristorante sole d’oro;Johannisthaler Chaussee 398;Neukölln;52.425992;13.4436551;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;590;4.4
1041;Restaurant Filia;Johannisthaler Chaussee 400;Neukölln;52.42596;13.44336;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;545;4.4
421;Lee Homemade Dumpling Art;Köpenicker Straße 166;Neukölln;52.41932809999999;13.4984906;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;20;4.8
705;Ristorante Rigoletto;Neuköllner Straße 235;Neukölln;52.42749;13.48134;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;200;4.5
1204;Trattoria Pane e Vino;Stubenrauchstraße 2;Neukölln;52.4258549;13.4871417;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;374;4.7
789;Kalle Klein Restaurant I Cafe;Harzer Straße 119;Treptow-Köpenick;52.4896532;13.4404212;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];False;Moderate;485;4.1
302;Desha Lokanta;Elsen Straße 26;Treptow-Köpenick;52.489163;13.454004;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];True;Inexpensive;643;4.2
662;Treptower Klause;Karl-Kunger-Straße 69;Treptow-Köpenick;52.49273799999999;13.445131;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;89;4.7
142;McDonald's Treptower Park;Am Treptower Park 14;Treptow-Köpenick;52.491212;13.4578438;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;414;3.3
147;Twins Food & Coffee;Elsenstraße 109;Treptow-Köpenick;52.4901923;13.4560596;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;94;4.6
1119;passenger coffee GmbH;Elsenstraße 38;Treptow-Köpenick;52.4874747;13.4516993;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Inexpensive;153;4.7
171;Wildeküche;Kiefholzstraße 402;Treptow-Köpenick;52.48730219999999;13.4566906;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;115;4.1
294;Serrano;Ligusterweg 44;Treptow-Köpenick;52.44902009999999;13.473;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;37;2.4
365;Weindealer Treptow-Köpenick;Schnellerstraße 21 / 1. Etage;Treptow-Köpenick;52.4571617;13.5081888;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;10;4.9
1243;Ristorante Stella del Köp;An der Wuhlheide 232;Treptow-Köpenick;52.4557474;13.5523194;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;428;4.1
1187;Kranhaus Cafe Berlin;Paul-Tropp-Straße 11;Treptow-Köpenick;52.4542454;13.5287765;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;516;4.2
1024;Manifattura del Gusto;Rathenaustraße 23;Treptow-Köpenick;52.4599015;13.5289992;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;342;4.7
163;Optimahl Catering GmbH;Groß-Berliner Damm 82A;Treptow-Köpenick;52.4428165;13.5191582;['food', 'point_of_interest', 'establishment'];True;Unknown;42;4.3
618;CurrywurstNr.1;Dörpfeldstraße 1;Treptow-Köpenick;52.43558249999999;13.5420827;['bakery', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];False;Unknown;244;4.6
1152;Speisemanufaktur Adlershof;Johann-Hittorf-Straße 08;Treptow-Köpenick;52.43182520000001;13.5239566;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;124;3.9
1153;Speisemanufaktur / Bistro;Albert-Einstein-Straße 04;Treptow-Köpenick;52.43132869999999;13.536787;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;63;4.0
381;Restaurant Meet Saigon;Franz-Ehrlich-Straße 5;Treptow-Köpenick;52.43377950000001;13.5402137;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;163;4.3
126;Restaurant Athen;Radickestraße 57;Treptow-Köpenick;52.4348744;13.5468892;['restaurant', 'bakery', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;694;4.5
158;esswirtschaft;Rudower Chaussee 24;Treptow-Köpenick;52.4314119;13.5327406;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;274;4.1
160;esswirtschaft adlershof;Rudoer Chaussee 24;Treptow-Köpenick;52.4314119;13.5327406;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;274;4.1
782;Eat Green Berlin;Rudower Chaussee 5b;Treptow-Köpenick;52.4337995;13.5382111;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;176;4.5
217;Gaststätte Ebel;Semmelweisstraße 1;Treptow-Köpenick;52.4213889;13.5391667;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;401;4.4
1100;Zum Bohnsdorfer Eck;Grünbergallee 101;Treptow-Köpenick;52.3997993;13.5462503;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;407;4.3
591;La Dolce Vita Ristorante;Waltersdorfer Straße 1a;Treptow-Köpenick;52.4048827;13.5732469;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;281;4.2
599;La dolce Vita;Waltersdorferstraße 1a;Treptow-Köpenick;52.4048827;13.5732469;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;281;4.2
314;Mutter Lustig;Müggelheimer Straße 1;Treptow-Köpenick;52.44408800000001;13.574871;['restaurant', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;1099;4.1
925;Duke Bar;Freiheit 15;Treptow-Köpenick;52.4479303;13.5770142;['bar', 'point_of_interest', 'establishment'];True;Moderate;148;4.3
1235;Baguette &  Buch;Rudower Straße 1;Treptow-Köpenick;52.4441085;13.5689041;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Inexpensive;147;4.8
26;Goldgrün;Alt-Müggelheim 1a;Alt-Müggelheim;52.41233920000001;13.6604297;['cafe', 'food', 'point_of_interest', 'establishment'];True;Unknown;6;4.5
1223;Restaurant Ehrlich;Josef-nawrocki-straße 16;Treptow-Köpenick;52.44492830000001;13.6259459;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;417;4.1
176;Restaurant Café Pane Vino;Bölschestraße 26;Treptow-Köpenick;52.4501365;13.6249002;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Expensive;224;4.4
1241;Domaines am Müggelsee;Josef-Nawrocki-Straße 22;Treptow-Köpenick;52.4454183;13.6271182;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;317;4.5
257;Gasthaus Hahns Mühle;Hahns Mühle 12;Treptow-Köpenick;52.4465101;13.61462;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;139;4.4
278;Ajad Restaurant;Fürstenwalder Allee 62;Treptow-Köpenick;52.4393548;13.6917822;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;308;4.5
643;Döner Haus;Alt Kaulsdorf 52;Marzahn-Hellersdorf;52.5048942;13.5888413;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;43;4.7
861;"Restaurant ""Zur S-Bahn Kaulsdorf""";Heinrich-Grüber-Straße 1;Marzahn-Hellersdorf;52.5124647;13.5878597;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1021;4.6
11;McDonalds Berlin-Alt Mahlsdorf;Alt-Mahlsdorf 59;Marzahn-Hellersdorf;52.5043337;13.6234395;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1055;3.2
116;"Griechisches Restaurant ""PATHOS""";Hultschiner Damm 82;Marzahn-Hellersdorf;52.4824601;13.6018253;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;316;4.6
1021;Ristorante Rossini;Hultschiner Damm 238;Marzahn-Hellersdorf;52.49557729999999;13.6114209;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;612;4.2
1022;Ristorante Rossini;Köpenicker Straße 25;Marzahn-Hellersdorf;52.4877967;13.5608288;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;409;4.2
1023;Ristorante Rossini;Köpenicker Straße 181;Marzahn-Hellersdorf;52.4877967;13.5608288;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;409;4.2
247;L'Osteria Mahlsdorf;Alt-Mahlsdorf 88;Marzahn-Hellersdorf;52.50364219999999;13.622098;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;2525;4.2
181;Subway im Eastgate;Marzahner Promenade 1a;Marzahn-Hellersdorf;52.5436813;13.5448268;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;392;4.2
60;Partyservice A. rohde GmbH;Allee der Kosmonauten 33 f;Marzahn-Hellersdorf;52.5259328;13.5299642;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;97;4.7
1117;Cafeteria Uwe Gläser;Coswiger Straße 5;Marzahn-Hellersdorf;52.5288753;13.5307413;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;39;4.1
64;Lemongarden;Alt-Biesdorf 11;Marzahn-Hellersdorf;52.5091937;13.5494793;['food', 'point_of_interest', 'establishment'];True;Unknown;8;4.0
316;Steakhaus Marzahn;Mehrower Allee 52;Marzahn-Hellersdorf;52.5558341;13.5668633;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;1208;4.6
522;KHOSCHK Oriental Nutrition UG;Hellersdorfer weg 35;Marzahn-Hellersdorf;52.5628904;13.5552478;['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;43;5.0
216;Gaststätte Barnimquell;Zingster Straße 23;Lichtenberg;52.5670189;13.4995607;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Inexpensive;730;4.5
1179;Feurichs Wirtshaus Malchow;Dorfstraße 11;Lichtenberg;52.5775147;13.4835479;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;340;4.4
666;Gasthaus Rustikal;Liebenwalder Straße 31;Lichtenberg;52.5377365;13.4990252;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;564;4.3
1138;Fräulein Kimchi;Gürtelstraße 10;Pankow;52.5453476;13.4524699;['food', 'point_of_interest', 'establishment'];True;Unknown;35;4.4
92;Partyservice-Otte GmbH;Berliner Allee 261;Pankow;52.56151999999999;13.46736;['food', 'point_of_interest', 'establishment'];True;Unknown;18;4.8
190;BioRestaurant Mandelbaum;Smetanastraße 9;Pankow;52.54908880000001;13.4591476;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;375;4.4
1183;Yellow Pizza;Bizetstraße 129;Pankow;52.55016;13.4638807;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;59;3.3
43;Herr von Marusin;Alt-Buch 59;Pankow;52.6366096;13.502899;['food', 'point_of_interest', 'establishment'];True;Unknown;16;4.7
1184;Das märchenhafte Ribhouse;Alt Karow 35;Pankow;52.61512909999999;13.4846999;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;692;4.2
90;India Haus;König Straße 14a;Steglitz-Zehlendorf;52.41976649999999;13.1595075;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;369;4.5
260;Palast Bistro;Schweizer Tal 48;Pankow;52.60738;13.42091;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;161;4.3
39;auszeit;Hermann-Hesse-Straße 15;Pankow;52.5802437;13.4010095;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];True;Moderate;917;4.3
653;Café Sommerlust;Tschaikowski Straße 1;Pankow;52.57838;13.4056801;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;166;4.5
491;Let‘s Burger;Hermann-Hesse-Straße 6;Pankow;52.5802437;13.4010095;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;917;4.3
226;"Restaurant ""Zum Torhaus""";Nordendstraße 46;Pankow;52.5884629;13.3872722;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Inexpensive;152;4.5
1097;Gegessen wird immer;Hertzstraße 71;Berlin;52.5864213;13.3546087;['food', 'point_of_interest', 'store', 'establishment'];True;Unknown;4;4.0
24;Café Steckenpferd;Hauptstraße 35;Pankow;52.6192472;13.3935719;['cafe', 'food', 'point_of_interest', 'establishment'];False;Moderate;116;4.4
264;FRANZ Kuchen und Speisen;Florastraße 25;Pankow;52.56540200000001;13.403274;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];False;Moderate;79;4.4
95;Cafe Schön & Gut;Neue Schönholzer Straße 2;Pankow;52.56873;13.4014;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];True;Unknown;93;4.6
470;Café Genüsslich;Heynstraße 33;Pankow;52.56539850000001;13.4028214;['cafe', 'food', 'point_of_interest', 'establishment'];False;Unknown;45;4.7
245;Athena Roma;Jenny-Lind-Straße 7;Pankow;52.5610029;13.4237602;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;328;4.2
280;Pizzeria Allegro;Reinickendorfer Straße 8;Mitte;52.54136;13.3703699;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Unknown;55;3.9
306;Restaurant Schraders;Malplaquetstraße 16b;Mitte;52.551679;13.358223;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;1060;4.0
232;Herr Ribisel Catering GmbH;Schulstraße 24;Mitte;52.549362;13.3643012;['food', 'point_of_interest', 'establishment'];True;Unknown;10;5.0
254;Louis Alfons- Premium Burger&Veggie Grill;Gerichtstraße 60;Mitte;52.5442931;13.3712241;['restaurant', 'food', 'point_of_interest', 'establishment'];True;Moderate;478;4.5
85;Zagreb-Grill;Nachtigalplatz 25;Mitte;52.5573033;13.3339669;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;199;3.8
267;Shikgoo;Tegeler Straße 25;Mitte;52.542699;13.356992;['restaurant', 'food', 'point_of_interest', 'establishment'];False;Moderate;280;4.3
1146;12 Cafe & Bar;Sprengelstraße 12;Mitte;52.5421277;13.3556293;['bar', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];False;Unknown;115;4.7
